Strike,Ticker,Bid,Ask,Last,IVM,Volm
336,SPY 2/14/20 P336,0,0.01,0.01,58.00701721,122511
336.5,SPY 2/14/20 P336.5,0,0.01,0.01,124.0612488,60695
337,SPY 2/14/20 P337,0.01,0.02,0.01,72.19355624,93883
337.5,SPY 2/14/20 P337.5,0.01,0.02,0.02,49.49205857,53808
338,SPY 2/14/20 P338,0.219999999,0.280000001,0.239999995,0,33916
338.5,SPY 2/14/20 P338.5,0.720000029,0.75999999,0.810000002,0,5441
339,SPY 2/14/20 P339,1.210000038,1.25999999,1.320000052,0,8458
339.5,SPY 2/14/20 P339.5,1.720000029,1.75999999,1.789999962,0,2076
340,SPY 2/14/20 P340,2.210000038,2.25999999,2.329999924,0,1485
340.5,SPY 2/14/20 P340.5,2.720000029,2.75999999,2.940000057,0,345
341,SPY 2/14/20 P341,3.220000029,3.25999999,3.319999933,0,253
341.5,SPY 2/14/20 P341.5,3.599999905,3.859999895,4.679999828,0,6
342,SPY 2/14/20 P342,4.099999905,4.349999905,5.210000038,0,5
343,SPY 2/14/20 P343,5.099999905,5.369999886,5.920000076,343.222864,4
344,SPY 2/14/20 P344,6.070000172,6.389999866,6.829999924,0,10
345,SPY 2/14/20 P345,7.070000172,7.380000114,8.100000381,0,91
346,SPY 2/14/20 P346,8.069999695,8.380000114,8.350000381,0,9
350,SPY 2/14/20 P350,11.94999981,12.47999954,12.75,0,11
261,SPY 2/21/20 P261,0,0.01,0.01,61.68703391,30
280,SPY 2/21/20 P280,0,0.01,0.01,45.96892056,110
282,SPY 2/21/20 P282,0,0.01,0.01,44.34215134,2
284,SPY 2/21/20 P284,0,0.01,0.01,42.74308617,152
285,SPY 2/21/20 P285,0,0.01,0.01,41.94660334,5625
286,SPY 2/21/20 P286,0,0.01,0.01,41.15216553,3013
287,SPY 2/21/20 P287,0,0.01,0.01,40.35977263,6217
288,SPY 2/21/20 P288,0,0.01,0.01,39.56746802,3001
289,SPY 2/21/20 P289,0,0.01,0.01,38.77662045,29141
290,SPY 2/21/20 P290,0.01,0.02,0.02,39.6899038,288
291,SPY 2/21/20 P291,0.01,0.02,0.02,38.87262677,4
292,SPY 2/21/20 P292,0.01,0.02,0.02,38.06503876,1540
293,SPY 2/21/20 P293,0.01,0.02,0.01,37.25378517,1
294,SPY 2/21/20 P294,0.01,0.02,0.01,36.43457645,4191
295,SPY 2/21/20 P295,0.01,0.02,0.01,35.62819145,1088
297,SPY 2/21/20 P297,0.01,0.02,0.02,34.00078215,1000
298,SPY 2/21/20 P298,0.01,0.02,0.029999999,33.20015552,1438
299,SPY 2/21/20 P299,0.01,0.02,0.02,32.3982109,24
300,SPY 2/21/20 P300,0.01,0.02,0.01,31.59492671,980
301,SPY 2/21/20 P301,0.01,0.02,0.02,30.79209888,1307
302,SPY 2/21/20 P302,0.01,0.02,0.02,29.96994992,3753
303,SPY 2/21/20 P303,0.01,0.02,0.02,29.18006174,1520
304,SPY 2/21/20 P304,0.01,0.02,0.02,28.38129003,4870
305,SPY 2/21/20 P305,0.02,0.029999999,0.02,29.19110247,6337
306,SPY 2/21/20 P306,0.02,0.029999999,0.02,28.3512409,237
307,SPY 2/21/20 P307,0.02,0.029999999,0.02,27.52110498,95
307.5,SPY 2/21/20 P307.5,0.02,0.029999999,0.029999999,27.10327173,1
308,SPY 2/21/20 P308,0.02,0.029999999,0.029999999,26.67724996,12
309,SPY 2/21/20 P309,0.02,0.029999999,0.029999999,25.83871919,643
310,SPY 2/21/20 P310,0.02,0.029999999,0.029999999,24.99146364,3467
311,SPY 2/21/20 P311,0.029999999,0.039999999,0.039999999,25.19657859,576
312,SPY 2/21/20 P312,0.029999999,0.039999999,0.039999999,24.319654,49
312.5,SPY 2/21/20 P312.5,0.029999999,0.039999999,0.039999999,23.8888098,90
313,SPY 2/21/20 P313,0.029999999,0.039999999,0.039999999,23.44959887,1872
314,SPY 2/21/20 P314,0.029999999,0.039999999,0.039999999,22.56531412,557
315,SPY 2/21/20 P315,0.039999999,0.050000001,0.039999999,22.28375231,5481
316,SPY 2/21/20 P316,0.039999999,0.050000001,0.039999999,21.55951091,2070
317,SPY 2/21/20 P317,0.050000001,0.059999999,0.050000001,21.09319699,121
317.5,SPY 2/21/20 P317.5,0.039999999,0.050000001,0.050000001,20.22787683,2149
318,SPY 2/21/20 P318,0.050000001,0.059999999,0.059999999,20.17707378,5460
319,SPY 2/21/20 P319,0.050000001,0.059999999,0.050000001,19.43269418,289
320,SPY 2/21/20 P320,0.059999999,0.07,0.07,18.83842548,12681
321,SPY 2/21/20 P321,0.07,0.079999998,0.079999998,18.29776218,904
322,SPY 2/21/20 P322,0.07,0.079999998,0.079999998,17.51037074,6128
322.5,SPY 2/21/20 P322.5,0.079999998,0.090000004,0.079999998,17.3819204,117
323,SPY 2/21/20 P323,0.079999998,0.090000004,0.090000004,16.90711935,1183
324,SPY 2/21/20 P324,0.100000001,0.109999999,0.109999999,16.52303177,1061
325,SPY 2/21/20 P325,0.119999997,0.129999995,0.129999995,16.02663693,11095
326,SPY 2/21/20 P326,0.140000001,0.150000006,0.140000001,15.42541942,20986
327,SPY 2/21/20 P327,0.159999996,0.170000002,0.170000002,14.73892873,6754
327.5,SPY 2/21/20 P327.5,0.180000007,0.189999998,0.180000007,14.53872866,1435
328,SPY 2/21/20 P328,0.200000003,0.209999993,0.209999993,14.30208831,6250
329,SPY 2/21/20 P329,0.239999995,0.25,0.25,13.72936634,12229
330,SPY 2/21/20 P330,0.300000012,0.310000002,0.310000002,13.267827,40748
331,SPY 2/21/20 P331,0.370000005,0.379999995,0.389999986,12.74310168,5790
332,SPY 2/21/20 P332,0.449999988,0.460000008,0.460000008,12.13881296,20752
332.5,SPY 2/21/20 P332.5,0.5,0.519999981,0.50999999,11.89359249,3453
333,SPY 2/21/20 P333,0.560000002,0.579999983,0.569999993,11.63273601,23043
334,SPY 2/21/20 P334,0.699999988,0.720000029,0.709999979,11.07647971,13660
335,SPY 2/21/20 P335,0.879999995,0.899999976,0.879999995,10.51991039,43706
336,SPY 2/21/20 P336,1.100000024,1.120000005,1.100000024,9.896007988,23438
337,SPY 2/21/20 P337,1.389999986,1.419999957,1.399999976,9.330874479,36809
337.5,SPY 2/21/20 P337.5,1.570000052,1.600000024,1.580000043,9.059696573,10447
338,SPY 2/21/20 P338,1.769999981,1.799999952,1.799999952,8.776458744,10411
339,SPY 2/21/20 P339,2.25999999,2.299999952,2.359999895,8.305853741,4088
340,SPY 2/21/20 P340,2.869999886,2.910000086,2.900000095,7.866754548,4101
341,SPY 2/21/20 P341,3.589999914,3.630000114,3.730000019,7.34393401,543
342,SPY 2/21/20 P342,4.400000095,4.53000021,4.590000153,6.912219513,732
342.5,SPY 2/21/20 P342.5,4.730000019,5.03000021,5.050000191,0,84
343,SPY 2/21/20 P343,5.25,5.489999771,5.510000229,0,2607
344,SPY 2/21/20 P344,6.230000019,6.420000076,6.360000134,0,5292
345,SPY 2/21/20 P345,7.210000038,7.409999847,8.090000153,0,2130
346,SPY 2/21/20 P346,8.090000153,8.409999847,9.010000229,0,7
347,SPY 2/21/20 P347,9.100000381,9.420000076,9.590000153,0,2
347.5,SPY 2/21/20 P347.5,9.590000153,9.909999847,9.930000305,0,5
348,SPY 2/21/20 P348,10.10000038,10.39999962,10.64999962,0,2
349,SPY 2/21/20 P349,11.09000015,11.39999962,11.34000015,0,8
350,SPY 2/21/20 P350,12.09000015,12.39999962,12.25,0,126
351,SPY 2/21/20 P351,13.10000038,13.42000008,13.85000038,0,2
270,SPY 2/28/20 P270,0.01,0.02,0.02,39.9312076,7668
275,SPY 2/28/20 P275,0.01,0.02,0.02,36.91759571,1
280,SPY 2/28/20 P280,0.02,0.029999999,0.02,35.73660564,59
285,SPY 2/28/20 P285,0.02,0.029999999,0.039999999,32.69067209,20
290,SPY 2/28/20 P290,0.029999999,0.039999999,0.050000001,30.78471672,12
292,SPY 2/28/20 P292,0.029999999,0.039999999,0.050000001,29.53426131,114
294,SPY 2/28/20 P294,0.039999999,0.050000001,0.050000001,29.03917877,10
295,SPY 2/28/20 P295,0.039999999,0.050000001,0.050000001,28.43115313,17
297,SPY 2/28/20 P297,0.050000001,0.059999999,0.07,27.82851593,20
297.5,SPY 2/28/20 P297.5,0.050000001,0.059999999,0.050000001,27.50080894,5
298,SPY 2/28/20 P298,0.050000001,0.059999999,0.07,27.21505441,20
299,SPY 2/28/20 P299,0.059999999,0.07,0.079999998,27.12360779,1
300,SPY 2/28/20 P300,0.059999999,0.07,0.07,26.58975057,162
301,SPY 2/28/20 P301,0.059999999,0.07,0.100000001,25.93745311,10
303,SPY 2/28/20 P303,0.07,0.079999998,0.100000001,25.07773388,6
304,SPY 2/28/20 P304,0.079999998,0.090000004,0.090000004,24.88659448,17
305,SPY 2/28/20 P305,0.079999998,0.090000004,0.090000004,24.21596576,82
306,SPY 2/28/20 P306,0.090000004,0.100000001,0.090000004,23.92621706,11147
307,SPY 2/28/20 P307,0.090000004,0.100000001,0.100000001,23.25214082,7
307.5,SPY 2/28/20 P307.5,0.100000001,0.109999999,0.119999997,23.25462253,2
308,SPY 2/28/20 P308,0.100000001,0.109999999,0.129999995,22.91213775,10
309,SPY 2/28/20 P309,0.109999999,0.119999997,0.140000001,22.53633445,477
310,SPY 2/28/20 P310,0.119999997,0.129999995,0.119999997,22.13485963,173
311,SPY 2/28/20 P311,0.119999997,0.129999995,0.129999995,21.43703737,186
312,SPY 2/28/20 P312,0.129999995,0.140000001,0.150000006,20.99470517,4
312.5,SPY 2/28/20 P312.5,0.140000001,0.150000006,0.180000007,20.8790667,451
313,SPY 2/28/20 P313,0.140000001,0.150000006,0.159999996,20.52678308,884
314,SPY 2/28/20 P314,0.159999996,0.170000002,0.189999998,20.25193361,85
315,SPY 2/28/20 P315,0.170000002,0.180000007,0.180000007,19.72654717,3997
316,SPY 2/28/20 P316,0.189999998,0.200000003,0.189999998,19.37225751,205
317,SPY 2/28/20 P317,0.200000003,0.209999993,0.219999999,18.79295059,1392
317.5,SPY 2/28/20 P317.5,0.209999993,0.219999999,0.230000004,18.58225858,8708
318,SPY 2/28/20 P318,0.219999999,0.230000004,0.25999999,18.36165213,721
319,SPY 2/28/20 P319,0.239999995,0.25,0.25,17.89254122,60
320,SPY 2/28/20 P320,0.270000011,0.280000001,0.280000001,17.52395597,6057
321,SPY 2/28/20 P321,0.300000012,0.310000002,0.300000012,17.10421044,5691
322,SPY 2/28/20 P322,0.330000013,0.340000004,0.349999994,16.63864365,620
322.5,SPY 2/28/20 P322.5,0.349999994,0.360000014,0.370000005,16.44351764,1684
323,SPY 2/28/20 P323,0.370000005,0.379999995,0.379999995,16.23351522,647
324,SPY 2/28/20 P324,0.409999996,0.419999987,0.449999988,15.7718355,1101
325,SPY 2/28/20 P325,0.460000008,0.469999999,0.469999999,15.34737845,3739
326,SPY 2/28/20 P326,0.519999981,0.529999971,0.529999971,14.94241092,1286
327,SPY 2/28/20 P327,0.579999983,0.600000024,0.589999974,14.50484934,3815
327.5,SPY 2/28/20 P327.5,0.620000005,0.629999995,0.620000005,14.27895118,807
328,SPY 2/28/20 P328,0.660000026,0.670000017,0.680000007,14.06546848,1226
329,SPY 2/28/20 P329,0.75,0.75999999,0.75999999,13.64420535,1083
330,SPY 2/28/20 P330,0.850000024,0.870000005,0.860000014,13.22364809,50
331,SPY 2/28/20 P331,0.970000029,0.99000001,0.99000001,12.78894374,20
332,SPY 2/28/20 P332,1.110000014,1.129999995,1.139999986,12.35175314,65
332.5,SPY 2/28/20 P332.5,1.190000057,1.200000048,1.190000057,12.11624245,30
333,SPY 2/28/20 P333,1.269999981,1.289999962,1.279999971,11.89618883,23
334,SPY 2/28/20 P334,1.460000038,1.480000019,1.5,11.44531865,29
335,SPY 2/28/20 P335,1.679999948,1.700000048,1.700000048,10.98135213,5563
336,SPY 2/28/20 P336,1.950000048,1.970000029,1.99000001,10.55530491,3238
337,SPY 2/28/20 P337,2.25,2.279999971,2.269999981,10.08357533,5407
337.5,SPY 2/28/20 P337.5,2.430000067,2.450000048,2.460000038,9.856751934,1651
338,SPY 2/28/20 P338,2.619999886,2.640000105,2.640000105,9.629989781,2589
339,SPY 2/28/20 P339,3.049999952,3.079999924,3.079999924,9.204498001,1187
340,SPY 2/28/20 P340,3.559999943,3.589999914,3.619999886,8.76655979,61
341,SPY 2/28/20 P341,4.159999847,4.190000057,4.340000153,8.37477913,367
342,SPY 2/28/20 P342,4.829999924,4.869999886,4.960000038,7.913519001,2
342.5,SPY 2/28/20 P342.5,5.199999809,5.269999981,5.960000038,7.787120466,63
343,SPY 2/28/20 P343,5.510000229,5.730000019,6.119999886,7.512323221,134
344,SPY 2/28/20 P344,6.429999828,6.559999943,7.25,7.345265754,3923
345,SPY 2/28/20 P345,7.230000019,7.46999979,7.389999866,0,50
346,SPY 2/28/20 P346,8.140000343,8.449999809,8.909999847,0,5
347,SPY 2/28/20 P347,9.220000267,9.43999958,9.880000114,0,719
348,SPY 2/28/20 P348,10.09000015,10.40999985,10.60999966,0,18
350,SPY 2/28/20 P350,12.07999992,12.40999985,12.81000042,0,27
360,SPY 2/28/20 P360,22.07999992,22.43000031,23.32999992,0,1
270,SPY 3/6/20 P270,0.029999999,0.039999999,0.050000001,35.56656723,152
280,SPY 3/6/20 P280,0.059999999,0.07,0.090000004,32.48707895,19
285,SPY 3/6/20 P285,0.079999998,0.090000004,0.090000004,30.88732926,133
290,SPY 3/6/20 P290,0.100000001,0.109999999,0.109999999,28.91250156,501
292,SPY 3/6/20 P292,0.109999999,0.119999997,0.129999995,28.13068509,20
293,SPY 3/6/20 P293,0.109999999,0.119999997,0.140000001,27.55860672,5
294,SPY 3/6/20 P294,0.119999997,0.129999995,0.140000001,27.31536116,43
295,SPY 3/6/20 P295,0.119999997,0.129999995,0.140000001,26.74330287,56
297,SPY 3/6/20 P297,0.140000001,0.150000006,0.180000007,26.16968274,3
297.5,SPY 3/6/20 P297.5,0.140000001,0.150000006,0.159999996,25.86986202,26
300,SPY 3/6/20 P300,0.159999996,0.170000002,0.159999996,24.90827105,251
301,SPY 3/6/20 P301,0.170000002,0.180000007,0.209999993,24.55364949,2
302,SPY 3/6/20 P302,0.180000007,0.189999998,0.189999998,24.1750119,9
302.5,SPY 3/6/20 P302.5,0.180000007,0.189999998,0.219999999,23.87416832,6
303,SPY 3/6/20 P303,0.189999998,0.200000003,0.200000003,23.77823234,13
305,SPY 3/6/20 P305,0.209999993,0.219999999,0.25,22.95619793,327
306,SPY 3/6/20 P306,0.230000004,0.239999995,0.289999992,22.69492978,11
307.5,SPY 3/6/20 P307.5,0.25,0.25999999,0.280000001,22.08516074,523
308,SPY 3/6/20 P308,0.25999999,0.270000011,0.300000012,21.92919398,62
309,SPY 3/6/20 P309,0.270000011,0.280000001,0.310000002,21.44587449,701
310,SPY 3/6/20 P310,0.289999992,0.300000012,0.330000013,21.09232322,7852
311,SPY 3/6/20 P311,0.310000002,0.319999993,0.330000013,20.71659025,1069
312.5,SPY 3/6/20 P312.5,0.349999994,0.360000014,0.439999998,20.22822817,891
313,SPY 3/6/20 P313,0.360000014,0.370000005,0.379999995,20.01385049,68
314,SPY 3/6/20 P314,0.389999986,0.400000006,0.469999999,19.67676019,1161
315,SPY 3/6/20 P315,0.419999987,0.430000007,0.430000007,19.3119825,208
316,SPY 3/6/20 P316,0.449999988,0.469999999,0.479999989,18.96529516,640
317,SPY 3/6/20 P317,0.49000001,0.50999999,0.610000014,18.63184589,80
317.5,SPY 3/6/20 P317.5,0.50999999,0.529999971,0.519999981,18.45232672,49
318,SPY 3/6/20 P318,0.529999971,0.550000012,0.639999986,18.26570078,8
319,SPY 3/6/20 P319,0.579999983,0.600000024,0.579999983,17.94367808,595
320,SPY 3/6/20 P320,0.629999995,0.649999976,0.660000026,17.5838299,1595
321,SPY 3/6/20 P321,0.689999998,0.709999979,0.74000001,17.25587111,421
322,SPY 3/6/20 P322,0.75,0.769999981,0.790000021,16.88584871,447
322.5,SPY 3/6/20 P322.5,0.779999971,0.800000012,0.829999983,16.68718531,2666
323,SPY 3/6/20 P323,0.819999993,0.839999974,0.899999976,16.53700071,49
324,SPY 3/6/20 P324,0.899999976,0.920000017,0.920000017,16.20072304,39
325,SPY 3/6/20 P325,0.980000019,1,1.039999962,15.8159485,932
326,SPY 3/6/20 P326,1.070000052,1.100000024,1.120000005,15.462078,254
327,SPY 3/6/20 P327,1.179999948,1.200000048,1.330000043,15.10144556,140
327.5,SPY 3/6/20 P327.5,1.230000019,1.25999999,1.600000024,14.91323368,134
328,SPY 3/6/20 P328,1.289999962,1.320000052,1.350000024,14.73234124,183
329,SPY 3/6/20 P329,1.419999957,1.450000048,1.820000052,14.36793999,51
330,SPY 3/6/20 P330,1.559999943,1.590000033,1.590000033,13.98085927,732
331,SPY 3/6/20 P331,1.720000029,1.75,1.74000001,13.60482348,202
332,SPY 3/6/20 P332,1.899999976,1.919999957,2,13.21169875,45
332.5,SPY 3/6/20 P332.5,1.99000001,2.019999981,2.140000105,13.01285432,59
333,SPY 3/6/20 P333,2.089999914,2.119999886,2.190000057,12.81134028,6575
334,SPY 3/6/20 P334,2.309999943,2.339999914,2.369999886,12.4118841,289
335,SPY 3/6/20 P335,2.559999943,2.589999914,2.599999905,12.01849272,596
336,SPY 3/6/20 P336,2.839999914,2.869999886,2.859999895,11.61459306,1184
337,SPY 3/6/20 P337,3.150000095,3.190000057,3.200000048,11.20251572,960
337.5,SPY 3/6/20 P337.5,3.329999924,3.359999895,3.450000048,11.00460071,124
338,SPY 3/6/20 P338,3.50999999,3.549999952,3.690000057,10.8039104,331
339,SPY 3/6/20 P339,3.920000076,3.960000038,4,10.4138915,328
340,SPY 3/6/20 P340,4.389999866,4.420000076,4.440000057,10.03610151,239
341,SPY 3/6/20 P341,4.909999847,4.949999809,5,9.671018038,96
342,SPY 3/6/20 P342,5.5,5.53000021,5.619999886,9.302924702,314
342.5,SPY 3/6/20 P342.5,5.809999943,5.849999905,6.550000191,9.118210778,103
343,SPY 3/6/20 P343,6.139999866,6.190000057,6.909999847,8.931493652,178
344,SPY 3/6/20 P344,6.860000134,6.900000095,6.980000019,8.568868928,199
345,SPY 3/6/20 P345,7.570000172,7.75,8.449999809,8.179843715,15
350,SPY 3/6/20 P350,12.10000038,12.39999962,12.75,0,10
270,SPY 3/13/20 P270,0.07,0.079999998,0.07,33.57525694,10
275,SPY 3/13/20 P275,0.079999998,0.090000004,0.100000001,31.70061687,10
280,SPY 3/13/20 P280,0.109999999,0.119999997,0.140000001,30.417387,1512
285,SPY 3/13/20 P285,0.129999995,0.140000001,0.159999996,28.54183081,30
290,SPY 3/13/20 P290,0.170000002,0.180000007,0.200000003,27.02065377,7
292.5,SPY 3/13/20 P292.5,0.189999998,0.200000003,0.219999999,26.16330599,1
295,SPY 3/13/20 P295,0.209999993,0.219999999,0.25,25.24146087,6
297.5,SPY 3/13/20 P297.5,0.239999995,0.25,0.25999999,24.44609395,67
300,SPY 3/13/20 P300,0.270000011,0.280000001,0.340000004,23.56708079,91
301,SPY 3/13/20 P301,0.289999992,0.300000012,0.349999994,23.30846402,1
302,SPY 3/13/20 P302,0.300000012,0.310000002,0.310000002,22.89653417,70
302.5,SPY 3/13/20 P302.5,0.310000002,0.319999993,0.389999986,22.75395654,10
303,SPY 3/13/20 P303,0.319999993,0.330000013,0.360000014,22.60535965,2
304,SPY 3/13/20 P304,0.340000004,0.349999994,0.349999994,22.29631349,470
305,SPY 3/13/20 P305,0.360000014,0.370000005,0.419999987,21.96930864,1618
306,SPY 3/13/20 P306,0.379999995,0.389999986,0.409999996,21.6302633,205
307,SPY 3/13/20 P307,0.400000006,0.409999996,0.449999988,21.27104399,5
307.5,SPY 3/13/20 P307.5,0.409999996,0.419999987,0.49000001,21.08735147,927
308,SPY 3/13/20 P308,0.419999987,0.439999998,0.449999988,20.95063083,15
309,SPY 3/13/20 P309,0.449999988,0.460000008,0.569999993,20.61035319,110
310,SPY 3/13/20 P310,0.479999989,0.49000001,0.569999993,20.29810746,345
311,SPY 3/13/20 P311,0.50999999,0.529999971,0.519999981,20.00910665,20
312,SPY 3/13/20 P312,0.550000012,0.560000002,0.550000012,19.69602321,22
312.5,SPY 3/13/20 P312.5,0.569999993,0.579999983,0.660000026,19.55097367,11
313,SPY 3/13/20 P313,0.579999983,0.600000024,0.600000024,19.36139761,36
314,SPY 3/13/20 P314,0.620000005,0.639999986,0.74000001,19.04084049,184
315,SPY 3/13/20 P315,0.670000017,0.680000007,0.75,18.73358621,262
316,SPY 3/13/20 P316,0.720000029,0.730000019,0.730000019,18.43281906,99
317,SPY 3/13/20 P317,0.769999981,0.779999971,0.930000007,18.1043644,222
317.5,SPY 3/13/20 P317.5,0.800000012,0.810000002,0.860000014,17.96093677,535
318,SPY 3/13/20 P318,0.829999983,0.839999974,0.910000026,17.80957933,138
319,SPY 3/13/20 P319,0.889999986,0.910000026,1.029999971,17.51148934,501
320,SPY 3/13/20 P320,0.949999988,0.970000029,0.980000019,17.15564704,931
321,SPY 3/13/20 P321,1.029999971,1.049999952,1.100000024,16.8742219,791
322,SPY 3/13/20 P322,1.110000014,1.129999995,1.200000048,16.55643683,815
322.5,SPY 3/13/20 P322.5,1.149999976,1.169999957,1.350000024,16.38453223,76
323,SPY 3/13/20 P323,1.190000057,1.210000038,1.230000019,16.20422417,14
324,SPY 3/13/20 P324,1.279999971,1.309999943,1.49000001,15.88548879,572
325,SPY 3/13/20 P325,1.389999986,1.409999967,1.450000048,15.56834624,154
326,SPY 3/13/20 P326,1.5,1.519999981,1.559999943,15.23141442,88
327,SPY 3/13/20 P327,1.620000005,1.639999986,1.899999976,14.89124307,281
327.5,SPY 3/13/20 P327.5,1.679999948,1.710000038,1.830000043,14.72415902,359
328,SPY 3/13/20 P328,1.75,1.779999971,2.049999952,14.56269802,334
329,SPY 3/13/20 P329,1.889999986,1.919999957,2.180000067,14.20327111,246
330,SPY 3/13/20 P330,2.049999952,2.079999924,2.099999905,13.86252552,331
331,SPY 3/13/20 P331,2.220000029,2.25,2.339999914,13.49987453,21
332,SPY 3/13/20 P332,2.410000086,2.440000057,2.819999933,13.14166008,184
332.5,SPY 3/13/20 P332.5,2.50999999,2.539999962,2.75999999,12.95399164,180
333,SPY 3/13/20 P333,2.619999886,2.650000095,2.700000048,12.78057065,233
334,SPY 3/13/20 P334,2.849999905,2.880000114,2.99000001,12.41212762,164
335,SPY 3/13/20 P335,3.109999895,3.130000114,3.150000095,12.04255496,534
336,SPY 3/13/20 P336,3.380000114,3.420000076,3.49000001,11.66113893,824
337,SPY 3/13/20 P337,3.700000048,3.730000019,3.720000029,11.2897209,519
337.5,SPY 3/13/20 P337.5,3.869999886,3.910000086,3.980000019,11.11498869,242
338,SPY 3/13/20 P338,4.050000191,4.090000153,4.199999809,10.92982261,284
339,SPY 3/13/20 P339,4.449999809,4.480000019,4.570000172,10.57106822,205
340,SPY 3/13/20 P340,4.889999866,4.929999828,5.489999771,10.22964135,144
341,SPY 3/13/20 P341,5.389999866,5.420000076,5.440000057,9.89729768,245
342,SPY 3/13/20 P342,5.940000057,5.96999979,6.03000021,9.575014188,421
343,SPY 3/13/20 P343,6.539999962,6.579999924,6.869999886,9.260356696,150
344,SPY 3/13/20 P344,7.199999809,7.239999771,7.920000076,8.925304978,158
345,SPY 3/13/20 P345,7.920000076,7.960000038,8.659999847,8.615356318,57
346,SPY 3/13/20 P346,8.649999619,8.829999924,9.260000229,8.408681168,1
195,SPY 3/20/20 P195,0,0.01,0.01,55.47219136,1
200,SPY 3/20/20 P200,0.01,0.02,0.01,54.88601641,937
205,SPY 3/20/20 P205,0.01,0.02,0.02,52.44887821,50
215,SPY 3/20/20 P215,0.01,0.02,0.02,47.79340255,21
220,SPY 3/20/20 P220,0.01,0.02,0.02,45.5085705,11
225,SPY 3/20/20 P225,0.02,0.029999999,0.02,45.34778653,100
230,SPY 3/20/20 P230,0.02,0.029999999,0.02,43.06100887,39
235,SPY 3/20/20 P235,0.02,0.029999999,0.029999999,40.8163334,10
240,SPY 3/20/20 P240,0.029999999,0.039999999,0.039999999,39.91165808,1307
245,SPY 3/20/20 P245,0.039999999,0.050000001,0.050000001,38.64338165,17
249,SPY 3/20/20 P249,0.050000001,0.059999999,0.059999999,37.6765236,20
250,SPY 3/20/20 P250,0.050000001,0.059999999,0.059999999,37.22325558,104
256,SPY 3/20/20 P256,0.059999999,0.07,0.079999998,35.24840755,53
257,SPY 3/20/20 P257,0.07,0.079999998,0.090000004,35.33156916,6
260,SPY 3/20/20 P260,0.079999998,0.090000004,0.090000004,34.5446076,124
264,SPY 3/20/20 P264,0.090000004,0.100000001,0.109999999,33.18359317,20
265,SPY 3/20/20 P265,0.100000001,0.109999999,0.119999997,33.14552715,31
267,SPY 3/20/20 P267,0.109999999,0.119999997,0.129999995,32.60640488,44
269,SPY 3/20/20 P269,0.119999997,0.129999995,0.140000001,32.02742338,1
270,SPY 3/20/20 P270,0.119999997,0.129999995,0.119999997,31.56538114,432
271,SPY 3/20/20 P271,0.119999997,0.129999995,0.119999997,31.0950938,20
272,SPY 3/20/20 P272,0.129999995,0.140000001,0.150000006,30.88630681,40
275,SPY 3/20/20 P275,0.150000006,0.159999996,0.159999996,30.13170286,48
